Week_Ending,Current_Season_Week_Ending_Label,Influenza_Season,Data_Collection_Period,Geography,Geographic_Level,Parent_Geography,Age_Group,Age_Group_Sort_Order,Race,Race_Ethnicity_Sort_Order
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Florida,State,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Louisiana,State,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Maryland,State,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Washington,State,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Virginia,State,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,New York,State,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Oregon,State,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Bexar County,City,Texas,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Nebraska,State,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Georgia,State,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,District of Columbia,State,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,City of Houston,City,Texas,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Arizona,State,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Philadelphia County,City,Pennsylvania,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,North Dakota,State,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,New Jersey,State,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,City of Chicago,City,Illinois,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Tennessee,State,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Pennsylvania,State,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Wyoming,State,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,South Carolina,State,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Texas,State,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,South Dakota,State,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Delaware,State,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Utah,State,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Virgin Islands,State,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,National,National,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Hawaii,State,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,California,State,National,65+ yrs,4,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Ohio,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Arkansas,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Nebraska,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Maine,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Tennessee,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Iowa,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Utah,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Wyoming,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Puerto Rico,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Connecticut,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,New Hampshire,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Idaho,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
12/31/2021 12:00:00 AM,12/31/2021 12:00:00 AM,2021-2022,11/28/2021 - 12/31/2021,Maine,State,National,50-64 yrs,3,"Black, Non-Hispanic",4
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,West Virginia,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Florida,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Virgin Islands,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,North Carolina,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Kentucky,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Georgia,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Louisiana,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Mississippi,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Nevada,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,North Dakota,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,National,National,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Oregon,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Oklahoma,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Arizona,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Kansas,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,City of Chicago,City,Illinois,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Illinois,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Alabama,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,New Jersey,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Vermont,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Alaska,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Philadelphia County,City,Pennsylvania,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Virginia,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Texas,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Missouri,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,City of New York,City,New York,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Pennsylvania,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Wisconsin,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
12/31/2021 12:00:00 AM,12/31/2021 12:00:00 AM,2021-2022,11/28/2021 - 12/31/2021,Massachusetts,State,National,50-64 yrs,3,"Black, Non-Hispanic",4
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,New Mexico,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Delaware,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,South Carolina,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Washington,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,District of Columbia,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,New York,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,California,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,City of Houston,City,Texas,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Minnesota,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Michigan,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Colorado,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Indiana,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Bexar County,City,Texas,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Maryland,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Hawaii,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,South Dakota,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Rhode Island,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Massachusetts,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Montana,State,National,All Adults (18+),1,"Other/Multiple Races, Non-Hispanic",6
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Virgin Islands,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Puerto Rico,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Nevada,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Mississippi,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Wyoming,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Louisiana,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Alabama,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Florida,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,West Virginia,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Arizona,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Georgia,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Oklahoma,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Kentucky,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,City of Chicago,City,Illinois,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Idaho,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,New Mexico,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Indiana,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Kansas,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,City of Houston,City,Texas,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,South Carolina,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Tennessee,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Oregon,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Bexar County,City,Texas,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Illinois,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Delaware,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Texas,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,City of New York,City,New York,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Ohio,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Montana,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Arkansas,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,National,National,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,New Jersey,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Nebraska,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,New York,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Philadelphia County,City,Pennsylvania,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Wisconsin,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Virginia,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,North Dakota,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Utah,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Alaska,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Michigan,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Hawaii,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Pennsylvania,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Colorado,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,California,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Minnesota,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,New Hampshire,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Missouri,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Washington,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,North Carolina,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,South Dakota,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Rhode Island,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Maryland,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Iowa,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Vermont,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Connecticut,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,District of Columbia,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Maine,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Massachusetts,State,National,18-49 yrs,2,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Virgin Islands,State,National,50-64 yrs,3,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Puerto Rico,State,National,50-64 yrs,3,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Missouri,State,National,50-64 yrs,3,Overall,1
11/27/2021 12:00:00 AM,11/27/2021 12:00:00 AM,2021-2022,10/31/2021 - 11/27/2021,Georgia,State,National,50-64 yrs,3,Overall,1
